call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text,review_status,audit_flags
1139,game_t01138,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,AECF40DE9A44AE2F224F85549399949F8F0B474CAF19EB0C8AE533381488E441,text,「亏心事脑子里多的是吧。威尔还年轻嘛」,OK,
1140,game_t01139,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,0080324CE1DBC63163E6AB49703C2A9A1A0719331B53237399B68F2EE0FE9CC0,text,「……唔」,OK,
1141,game_t01140,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,0309B8B9D4A1462130B28DD33B9CD91F1B914E5589BA798BBEA21AF45B086B48,text,冷静……在这里顶嘴的话就前功尽弃了……,OK,
1142,game_t01141,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,D7ADD8AE1A7E0AFB047A5534410DFA495BF2BF24B99B81E5B9868C838E247684,text,「好了，那个……呃，初次见面。我是美国海军陆战队的莉莉娅·谢尔贝里。同样是少尉哦」,OK,
1143,game_t01142,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,A6FC8059919BC2512E4D606B9CC6E8449032137524B233726752BCF003B77A80,text,「今天起正式分配到和威尔同队了。请多关照。」,OK,
1144,game_t01143,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,D4E73D6B843DE5A60C9D32EAC7E71648B1DC4F692B1EAA8F2AB885EA4CFFF5BA,text,「哦，是之前获救的那个女孩吧？我看你面生，就觉得可能是」,OK,
1145,game_t01144,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,B97AD9A90440AE026036AF497FA8198BEE982CFEB4106D81C78ECDFA5D8C1370,text,「哎呀，名字先传开了吗」,OK,
1146,game_t01145,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,2C8B69F61941C34680C0E213D985BA784B4AABAF135ADCA7BDEC2EF68322FFA9,text,「『新人』是一个月没见了呢。我觉得你挺有名的……莉莉娅，这样叫可以吗？」,OK,
1147,game_t01146,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,47F03B8A33515B5A6AA1AA9548DABB167FA3041D2F978EE63A05D2A36E2E70D7,text,「当然。我这边也可以叫你梅尔吗？」,OK,
1148,game_t01147,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,5C6A538724F95FDF7B715236AAE01A27AA203335163330861FF141F990A00061,text,「没问题。叫我梅尔也好，梅尔大人也好，随你喜欢。」,OK,
1149,game_t01148,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,F7B2C221FB0A3711385FE4DCD9C81F4F3EF639E8C336A1DF611AAAA8F333EFE3,text,唉……莉莉娅也完全被梅尔带跑了呢……,OK,
1150,game_t01149,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,8366358A50FDF9BC5BF8EFE10D5602FD0B4BD376FAEC9360F44CCF9E8457A91B,text,嘛，不过如果这样能让她打起精神来的话，倒也值了。,OK,
1151,game_t01150,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,35C7AEFFD3DB9153817A820D4EBB23680FB8497A6AF2000D27E394574764A681,text,「话说莉莉娅，作为前任威尔负责军官，有事要交代」,OK,
1152,game_t01151,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,7DF8A4391184D54E5A1213E31FF117CE63EA3B39979E923A9977162C0885F30A,text,「……喂喂，你想说什么？」,OK,
1153,game_t01152,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,CBBE0EBB3E2FF459216E6F62427FE6FA711C760350E0D575FCB5BB4182D87DC6,text,「我接受了，阿德瓦尼大人」,OK,
1154,game_t01153,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,A44EB9C16027A8B292E1622554AE373FE89289B5916EAB910AFFB88B653A923A,text,「刚才稍微听到了一些对话」,OK,
1155,game_t01154,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,EF4317C9D7617068AD4879FF0799AEE643183F712FA9E34943ECBDC0CC9F1E03,text,「嗯嗯」,OK,
1156,game_t01155,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,4242C8A518386878058F17D5003D96A239B025B5D6BF714BDD9B934713D1A810,text,「连合成食材的美妙都不懂的男孩，指望他读懂空气实在太过勉强。」,OK,
1157,game_t01156,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,824A8B0D2D4415E033A6090ABA6184762D66F620D5E6FE1DDA2C5C912ECF179B,text,「咕……」,OK,
1158,game_t01157,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,982A427944FDFFAE38BF5037C6A5A810461AF23CCC14ED3A1C72ECEDA7720DD0,text,「当作那种东西处理比较轻松哦」,OK,
1159,game_t01158,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,CCE1C51CF5E5DD568D70BF9086758F7D2A50D547310692EA63C33A786B301C71,text,「原来如此……不过，承蒙您费心，实在惶恐，梅尔维娜少尉」,OK,
1160,game_t01159,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,1458A6C66861AFFCB587EBA9BD63F033D55828B904DF750977D67A2BC19D36BF,text,哦？　果然美国人之间，这点会反驳我吗？,OK,
1161,game_t01160,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,9882AA69631E14EC58D1F3F6A0A52CA89C9B25C0BFBB9B19B310A60808F7C9C0,text,「那种程度的信息，我们已经掌握了。不必担心。」,OK,
1162,game_t01161,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,80007BA9C1427A95383E954A5C0BFA1B7642806382D63EAC2D5C31AA3F738144,text,「……噗。啊哈哈哈哈哈！」,OK,
1163,game_t01162,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,3230C07265F6F7220F5194E1380FE3EFB4B9F4E032C825D21B92964F53111E06,text,「……我居然还期待了一下，真是个傻瓜」,OK,
1164,game_t01163,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,31B6E134C8AA2259D52BDE7A28D9E19AADC9E454A3968C1F81E64B60D21F3A82,text,「话说，刚才你也听到了吧？这一句话的啰嗦劲儿就是威尔伯特·D·柯林斯少尉啊」,OK,
1165,game_t01164,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,777F4EBB410F27258A8A72232331260742FA8002568DF84A4E9895BA85CD0D57,text,「明白明白。渐渐习惯了。」,OK,
1166,game_t01165,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,5CB25940DED76FB27DA04ED34FB4237609A6C0E8A32B026A254C793228A73090,text,啊，头痛……,OK,
1167,game_t01166,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,11D03A89EB116F67009A32926461B9F098BBD84E3D856E2DC00B53ABCC311320,text,「没想到你们这么合得来……看来不需要介绍了」,OK,
1168,game_t01167,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,5C4A1AC30099FC6E06F27319EA65B8516389C6504F319BBFC7C4C123A7782B91,text,「诶，再稍微详细说明一下。和队长谈话时也提到了，刚才说什么中继机……」,OK,
1169,game_t01168,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,5072F116ED9F14E9FEB91904FA2DA672D8629141557F24237C1B75528552AD49,text,「……啊啊，是啊。‘姑且’也算我们战术机队的重要合作伙伴」,OK,
1170,game_t01169,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,7786104C5132F383C8BDD360822D94A4972B4914BC5EABE33037501C980A5668,text,别说姑且了，我们的任务没有梅尔根本无法成立。不过，还是别让她太得意为好。,OK,
1171,game_t01170,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,604A8D5DD9D644ED754BC1775AAA6CFDBF57B28F22F663EA051DBC43BC0A2D7E,text,「好哦——威尔，尽管夸我敬我吧」,OK,
1172,game_t01171,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,75BAA3C9D6524FA403873189A0E9411EA79B24A890DC4876486F180B368D46D4,text,状态已经比麦金利山还高了。,OK,
1173,game_t01172,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,56CA192DA88A77FA89861FB7B9D600738C1E2671F144D5BAA33EA2C0C9241ABD,text,「……梅尔是我们负责安装的中继机的制造负责人。用现有的器材。」,OK,
1174,game_t01173,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,0F3AAC7605B4933CC03FBCDF690B3A7CB9A868ABAD12C674E9B071AE5C411E0E,text,「嘿！说起来也是。那种中继机，要是没人造的话，不可能那么凑巧就在那里吧。」,OK,
1175,game_t01174,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,D066E96D1FAEFDC46D0E9877C424815E0D4DB3C6A0DD75687789BB4D85A00A91,text,「就是说啊。虽然工作设备用的是你们那边的，但你们那的技术人员想法太死板了。」,OK,
1176,game_t01175,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,6846841DA8C991BFAAE5A99B35863F099AE6504F7511C1E9055C65026739BC00,text,「在澳大利亚海军的‘悉尼’上搭建类似系统的是梅尔」,OK,
1177,game_t01176,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,6CFD488FA0258394E5B7DA895A9C0456EB158E06942FC4B8385A243650AFBB78,text,不如说，如果没有悉尼方面投放的那个中继浮标，JFK本来是无法发现悉尼的。,OK,
1178,game_t01177,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,27925900ECA2AC984222FA0A0DD527FE170808BFEBD921F900D84BACC62F1824,text,「所以就被叫到这边来了。还在肯尼迪旅馆拿到房间。」,OK,
1179,game_t01178,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,27A30738F817211A41EF3FF65ACB70F73A753FBC320047B71F3BD422BF2FB5ED,text,「追求者众多的美貌和才能啊，真是受不了呢！」,OK,
1180,game_t01179,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,50DF1001637E479D27A7E3A04A5A733C5BF4507103795D7F55489AD5DA4D9544,text,「……好厉害。话说回来，也就是说……」,OK,
1181,game_t01180,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,12F30261985611D960024B148FF1D279765F5E93302BEE46769E7C67DA11BF31,text,「嗯？什么事？」,OK,
1182,game_t01181,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,4416BE8B047CDB02564B3D084811B5AF61344FE22742832490F7A8B9AFB9DAB5,text,「梅尔，你不是我的救命恩人吗！而且不只是我，到底有多少人被梅尔救过……」,OK,
1183,game_t01182,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,64EF570067C0116A90D93D204C26B1486F5AE3BAA965D07E947B7F6015B9D776,text,「……那是毋庸置疑的事实啊」,OK,
1184,game_t01183,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,E37D7A80A3D46ED53FE3E7C64E64695C4F2FE4ADB0AFF0AC5EFE666F5EE9EE8C,text,「……被美人直白地夸奖果然还是会害羞呢。不过真的，莉莉娅也得救了真是太好了……」,OK,
1185,game_t01184,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,A1A3F1BFFD3C555BE2501A76E9500908C84DC701292660DB40EEB3A0DCFB6E85,text,「正因为是这种时候，才想把能做的事情都做了啊。」,OK,
1186,game_t01185,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,E5F69BDF44657107613E714A794B8E75BC95C49565F261E9BAD5BD686DF3972C,text,「因此，没有理由不使用美国的设备。这正是所谓的顺水推舟啊。」,OK,
1187,game_t01186,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,B683FED42C29DFC8DD103AFC79114309717B00F9554EDDA293AEA057C216055C,text,「……既然这样，那你也没必要每次都来敲我竹杠吧？」,OK,
1188,game_t01187,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,35272EA6DA7FBB8236932F997B25E28968BA84027140E2BE1D932201BAF04F07,text,「那是另外一回事」,OK,
1189,game_t01188,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,42F2667EB2AB28AE0AC876D64796ED03371D37169E7DB4490A0FA21E5B7B6001,text,虽然这么说，但确实很便宜。,OK,
1190,game_t01189,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,8F8DB9E65C4CC0FB0E00AB0562DFCF6405AAD63EEDD32D0F62E9E7AFBA199175,text,如果这家伙不在，我也找不到幸存的人。,OK,
1191,game_t01190,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,E696C18DB9F78F13A5D2FC82E0B8452D741AE9C52838F82CE3E963FBEC8187B4,text,我们这边的技术人员就算花时间，也能得到同样的结果、摸索出同样的系统吧，但在这期间还是会有人死去。,OK,
1192,game_t01191,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,AF11D9D54A5835B648908216AC10921D369B2120C0A4B04FB4480A80CCCDD1DE,text,我们探索部队能派上用场，能抱有希望找到某人，都是托这家伙的福。,OK,
1193,game_t01192,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,66242332418938CB22C241589026A1479B3BFE8B944125C3CB142E0463935CA8,text,「我去拿点饮料。梅尔，可乐可以吗？」,OK,
1194,game_t01193,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,66E747FEB27A74DBC8029BA695DC11D9EBD36750C5C24B98DFD309B31F279456,text,「哦，不好意思。非常欢迎哦」,OK,
1195,game_t01194,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,72B10E82FD50DA7E2BAA12D3757838C93E1172FC2BBAF5C7BC478987ECD432EF,text,「首先，作为一点小小的谢礼」,OK,
1196,game_t01195,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,0254A9E2802C2B558BEBD6FFA582101071854DDE4E1CD54105CD10973BFE6716,text,所以说，这个莉莉娅的应对也算是自然，或者说理所当然的事情吧。,OK,
1197,game_t01196,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,E672716556A24AA2F22B0A5F129EF51280625938F3694A2938ADB28F2E0FB4C1,text,别太让梅尔得意忘形了？,OK,
1198,game_t01197,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,158869DCE2965B258AAADECEBDFA8F88C4C1FAF52D62607B3807FAE1233BFECB,text,「啊，今后也有想要我转交的东西的话就说哦。我会从威尔那里弄来的。」,OK,
1199,game_t01198,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,7EE1E9194325C1B3FF0CCCF55229DBE3F7CB64D79068E2EABE17FB6E261967FF,text,「莉莉娅，你这家伙！」,OK,
1200,game_t01199,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,6E499DFE3C2C71EA637CBF3811C3B7BCC389609FA962F5B8B534284B51FDE67A,text,已经不是得意忘形的问题了……,OK,
1201,game_t01200,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,A5D16A92221EB9655BE50FBFE1ADF300736FF2A5E8D9709C81D978DFED798494,text,「太好了，终于在你那边拿到代理店了」,OK,
1202,game_t01201,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,BB10B4D93D271DF23811EBCDD66937535E4CA068E97BF1E7080DA83EB4C02041,text,「啊哈哈，那，稍等一下哦」,OK,
1203,game_t01202,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,39BC7512EA9510B57E65FEA99DEE5CFD371C4F14730B53B50A5408C04915DDE3,text,真是的，赶上了这么吵闹的饭点……,OK,
1204,game_t01203,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,59E93EA89A9E92386EEE02AC1FCBFF7C117635F0EF66BC6A86ED5BF3326FD25B,text,「……突然就很熟络了嘛，她。怎么，这就是海军陆战队的羁绊吗？」,OK,
1205,game_t01204,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,540DD49F3AEA4460ACE1764EB0BF4F95A0ACA5C10B753A639C64921CD1CE84B6,text,「谁知道。话说回来，是因为你和她聊得来吧，和达里尔队长也是。」,OK,
1206,game_t01205,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,3BA2B3226451F507689414D0B5F09049B92E52E805C258D821D29B72862AFF78,text,「好姑娘啊。……看起来挺勉强的，多照顾她点。」,OK,
1207,game_t01206,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,A1961CEFDD7D2179FEDA84D4E7532A5F0637610EF5A379A9495793E0ABD10B73,text,「……是吗？」,OK,
1208,game_t01207,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,9DFA147947CF19697B090B862F8D49CB3ACA9B04416BD1F5BEADFED674CB3B4F,text,她那样也算在勉强自己？,OK,
1209,game_t01208,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,7BE43D0B13656EC2E6055528D483086FFE5623F34909EE056FEE9E688CE8BDEB,text,最初我也担心过，但怎么看都是Big Mom系那种厚脸皮的家伙……,OK,
1210,game_t01209,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,A322E75CCAA7A9D8FA5A66DC5CD87A18BA82D076579188A690D026AC2A39DEF5,text,「哈……威尔的修行之路也是永无止境啊……」,OK,
1211,game_t01210,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,9D648EF5F568401D0B289E693E7C8A9E99988E95EEC0999D3EE40A55C6EA4E66,text,「喂，刚才你说合成食品什么的，莉莉娅是前线组吗？」,OK,
1212,game_t01211,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,FD235653F9021A8B78E5D0382AF86E0CF38EDEF346922C0EB834BEFEFB81A4B7,text,嗯，怎么突然这么问？,OK,
1213,game_t01212,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,C3B1A06A3527E859E39F76BC0DC6B7D354B8A2AB1DD0B4A8C43621B4859F21F5,text,「啊，在多佛是精锐的登陆部队呢」,OK,
1214,game_t01213,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,A74BD447E1E6159888C1F04908625841C0BD4AF1848DDD1D41A5B271F9A7F635,text,「唔……那她，美国人？」,OK,
1215,game_t01214,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,E8E237DBF68DCEC1D8AE7926C53269AA26AE4A52F9D6F03883E4A96E7749E3A0,text,原来如此。你是想把话题引到那里去啊。,OK,
1216,game_t01215,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,996AD9C5A962F1962DDF0D9415E35C37DF0772C01E77688A3D4B541A9E7B6572,text,一开始就先确认这点，也挺像梅尔的体贴。别看她那样，其实很会照顾人。,OK,
1217,game_t01216,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,0810BEAE3A9E2A76677CECFCFC4A57E5C0BE9771802BAAE82DC91484BFE3FFA7,text,「……至少海军陆战队的卫士，只限美国国籍或‘预定入籍者’哦」,OK,
1218,game_t01217,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,82DDB482AA19EDB0D471399A053B624B153BF14C8BACAD0D7364F2D45CE6048B,text,「……就算是我也注意到了。难民二世……对吧」,OK,
1219,game_t01218,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,4BF20F6A6DD9A9E8ABFEA901EBA4405713F549987B400F369E696CFC93EFA8C7,text,虽说海军陆战队以冲锋陷阵为座右铭，但如今会被“优先”分配到“前线中的前线”的美军卫士究竟是什么人——,OK,
1220,game_t01219,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,B277BADD7F58AFD19D458132B63281A711E2645355E02F2640FA2643033DBC12,text,这种现实……入队之前竟然连知道都不知道，我为这样的自己感到丢脸。,OK,
1221,game_t01220,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,FA540D3E8F4876AEAD7BA74B319C123B5D0E92F803019A36F041A213D67B792D,text,「OK，对你来说算不错了。就先记在心里一角吧」,OK,
1222,game_t01221,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,4B2B5F61C478774764FDC483BD74BC996CCDBD246DD4820BCC3C4640D0A955A7,text,「父母工作获得永住权，孩子工作才终于获得市民权，即便如此仍是窄门啊……」,OK,
1223,game_t01222,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,B080ED1EA0F618E9E0AA152E0728E5447620846FD4C9C28C4046B0C4A155B3C9,text,不至于为了这个想要美国国籍吧……我绝不这么想。,OK,
1224,game_t01223,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,B95E95FE15FA7926613406371DEF00696DAA3D2C9403889A80133185819EC9FC,text,我自己也深切体会到，这个国籍在如今的世界有多吃香……尤其是在我成为卫士、走向世界之后。,OK,
1225,game_t01224,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,E1BDE31B070CB9DB76907697456A842773B0DA1D650F8C8F58F88A8212D65667,text,「本来在完成任期之前就是临时国籍吧？」,OK,
1226,game_t01225,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,F494F0BF23FDFEFF1BBF30619348BEA5D98444B903C72B9B72A3EC9DCFD98BC4,text,「嘛，澳洲那边也许更露骨就是了」,OK,
1227,game_t01226,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,1BECC54E2838A7451344F53AB30CF62E73385A45CF4218819C26E8353C6E6173,text,梅尔的父母是来自印度的难民。,OK,
1228,game_t01227,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,965DFC8A1A07D7DE6E3963A9B4921719B242B990D0AC59FB794A730F05572412,text,原本澳大利亚就存在根深蒂固的种族歧视，印度和阿拉伯难民又蜂拥而至。,OK,
1229,game_t01228,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,B26F6DB0DB56BCE02561F6918FC9F2FF1FA39F69880F909DBBB9B7F0102B383B,text,把“能用”的难民和其他人露骨地区分开来——,OK,
1230,game_t01229,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,713F30DB7D102F94E18AAF0028B34E09672CCA17F272721E0E72A4869E18D550,text,父母甚至给她技术教育、取西式名字，就是想让梅尔拿到澳洲国籍。,OK,
1231,game_t01230,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,3C02098D3E875D31075A709FF3CD3AD164F474D8FA0F79B566E7C92F35635512,text,我痛感自己出生成长的传统的合众国这一环境是多么狭隘。,OK,
1232,game_t01231,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,15C1CD8527C5929176F3827C40A2A2C05DF3C4686BF18C500D38B80FCDE9BBF6,text,「哼，真羡慕以前只要在合众国生孩子就好的时候啊」,OK,
1233,game_t01232,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,3AC8F9550559848EB0659A8A7B37F6ED2B2D5318C6DE03A287E8F7F4EB5073A5,text,合众国宪法——改变其入籍条款“解释”的最高法院判决接连出现时，大多数美国人都支持它。,OK,
1234,game_t01233,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,DEBB7183E6681955DB798CF25DF7EF3D24BCB9D5726230BFB3D87EF754D779D3,text,现在当了卫士才觉得不对劲，而且那是父母那一代的事，我也不是亲身经历——,OK,
1235,game_t01234,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,C17F166334FB8C6B15386A5E0FF89F1308D9C706C6B8D826BACE0DA8EEA710B1,text,如果我在那时是普通市民，作为标准美国人的感觉，大概也会赞成吧。,OK,
1236,game_t01235,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,404A4A022BFE414ADE2DC244F30234806157A05F3D3F5EC536BB3B89FACCA0F1,text,「……这样的时代，要是也能就此结束就好了。」,OK,
1237,game_t01236,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,642BD18D01AAD28302A76DFF93BBEF29DCB66F592E74780FA3BE4AE4BA669462,text,「……美国人真是乐观啊」,OK,
1238,game_t01237,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,6BE0920E41B714FAA99BF1F8841F23E7BCA398E332FAD9D32B55CA500F06C714,text,「就算敌人消失了，世界也还是这副模样。我不知道有多少人从那个东西手中活了下来——」,OK,
1239,game_t01238,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,C806D6B637390E106684F09D9825A4832E323B86721A83AF361415CCCED58686,text,「留给剩下的人的是争夺哦，你。没有傻瓜会把缩小的馅饼分给别人。」,OK,
