jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
バーカバーカバーカ,,contextual,EX 各篇,pf-ex-baseline,220,contextual,3,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ヘン,,contextual,EX 各篇,pf-ex-baseline,221,contextual,3,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムカツク,,contextual,EX 各篇,pf-ex-baseline,222,contextual,3,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
モタモタ,,contextual,EX 各篇,pf-ex-baseline,223,contextual,3,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ラップ,,contextual,EX 各篇,pf-ex-baseline,224,contextual,3,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
女の人,,contextual,EX 各篇,pf-ex-baseline,225,contextual,3,translate label according to row context; not a reusable proper term；适用：speaker/group/role label；类别：functional_speaker_label
掃除,,contextual,EX 各篇,pf-ex-baseline,226,contextual,3,"most captures are full quotations, headings, or ordinary emphasized words rather than reusable terms；适用：preserve quoted function in its sentence；类别：quoted_sentence_or_local_expression"
標的とする殿,,contextual,EX 各篇,pf-ex-baseline,227,contextual,3,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
謎の人物Ａ,,contextual,EX 各篇,pf-ex-baseline,228,contextual,3,translate label according to row context; not a reusable proper term；适用：speaker/group/role label；类别：functional_speaker_label
銀行強盗１・２,,contextual,EX 各篇,pf-ex-baseline,229,contextual,3,translate label according to row context; not a reusable proper term；适用：speaker/group/role label；类别：functional_speaker_label
おばちゃん,,contextual,EX 各篇,pf-ex-baseline,230,contextual,2,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
お客様,,contextual,EX 各篇,pf-ex-baseline,231,contextual,2,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
その者が標的の殿,,contextual,EX 各篇,pf-ex-baseline,232,contextual,2,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
それがタケルちゃん,,contextual,EX 各篇,pf-ex-baseline,233,contextual,2,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
ちょっと彩峰さん,,contextual,EX 各篇,pf-ex-baseline,234,contextual,2,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
アイツ,,contextual,EX 各篇,pf-ex-baseline,235,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
アツアツ,,contextual,EX 各篇,pf-ex-baseline,236,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
アニメ,,contextual,EX 各篇,pf-ex-baseline,237,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
アホ,,contextual,EX 各篇,pf-ex-baseline,238,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
アルバイト,,contextual,EX 各篇,pf-ex-baseline,239,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
アームズ,,contextual,EX 各篇,pf-ex-baseline,240,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
イマイチ,,contextual,EX 各篇,pf-ex-baseline,241,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
イヤミ,,contextual,EX 各篇,pf-ex-baseline,242,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ウサギ,,contextual,EX 各篇,pf-ex-baseline,243,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
エグゼクティヴプロデューサー,,contextual,EX 各篇,pf-ex-baseline,244,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
エネルギー,,contextual,EX 各篇,pf-ex-baseline,245,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ォォッ,,contextual,EX 各篇,pf-ex-baseline,246,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
オカルト,,contextual,EX 各篇,pf-ex-baseline,247,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
オッケー,,contextual,EX 各篇,pf-ex-baseline,248,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
カレー,,contextual,EX 各篇,pf-ex-baseline,249,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
カワイイ,,contextual,EX 各篇,pf-ex-baseline,250,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ガラ,,contextual,EX 各篇,pf-ex-baseline,251,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
キッチリ,,contextual,EX 各篇,pf-ex-baseline,252,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
キング,,contextual,EX 各篇,pf-ex-baseline,253,contextual,2,exact string match is not a context-applicable terminology match；适用：translate in sentence; not frozen as a chapter term；类别：ordinary_or_context_collision
クイズ,,contextual,EX 各篇,pf-ex-baseline,254,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
グッズ,,contextual,EX 各篇,pf-ex-baseline,255,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ケリ,,contextual,EX 各篇,pf-ex-baseline,256,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ケース,,contextual,EX 各篇,pf-ex-baseline,257,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ゲドラー,,contextual,EX 各篇,pf-ex-baseline,258,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
コスチューム,,contextual,EX 各篇,pf-ex-baseline,259,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
コスプレ,,contextual,EX 各篇,pf-ex-baseline,260,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
コントロール,,contextual,EX 各篇,pf-ex-baseline,261,contextual,2,exact string match is not a context-applicable terminology match；适用：translate in sentence; not frozen as a chapter term；类别：ordinary_or_context_collision
ゴミ,,contextual,EX 各篇,pf-ex-baseline,262,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
サクッ,,contextual,EX 各篇,pf-ex-baseline,263,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
サワークリーム,,contextual,EX 各篇,pf-ex-baseline,264,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
シチュー,,contextual,EX 各篇,pf-ex-baseline,265,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
シナリオ,,contextual,EX 各篇,pf-ex-baseline,266,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
シビア,,contextual,EX 各篇,pf-ex-baseline,267,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
シメジ,,contextual,EX 各篇,pf-ex-baseline,268,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
スカート,,contextual,EX 各篇,pf-ex-baseline,269,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
スゲェ,,contextual,EX 各篇,pf-ex-baseline,270,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
スジ,,contextual,EX 各篇,pf-ex-baseline,271,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
スッキリ,,contextual,EX 各篇,pf-ex-baseline,272,contextual,2,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
