"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"2088","pf:static:photonflowers11.rio.002:413194600:00292618","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「はい～」<01>","【三浦】「是～」<01>"
"2089","pf:static:photonflowers11.rio.002:413194600:00292688","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「その中でもカツだけは好物でしょ。<0A>献立表見て楽しみにしてたじゃない」<01>","【美知留】「而且这些菜里，<03>只有炸肉排是你喜欢的吧。<0A>你看着菜单明明一直很期待。」<01>"
"2090","pf:static:photonflowers11.rio.002:413194600:00293012","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「よりによってこんな日にのぼせるなんて…<03>…<03>神様ひどい…<03>…<03>」<01>","【三浦】「偏偏在这种日子泡晕……<03>老天爷太过分了……<03>」<01>"
"2091","pf:static:photonflowers11.rio.002:413194600:00293248","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「そ…<03>…<03>だね…<03>…<03>。<0A>あんなに楽しみだったのに、<03>今、<03>揚げ物はキツイよね～」<01>","【竹宫】「是……<03>啊……<03>。<0A>明明那么期待，<03>现在吃油炸食品真的很难受呢～」<01>"
"2092","pf:static:photonflowers11.rio.002:413194600:00293572","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「文句…<03>…<03>いわない」<01>","【美知留】「不许……<03>抱怨。」<01>"
"2093","pf:static:photonflowers11.rio.002:413194600:00293672","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「そういうあんたも箸、<03>進んでないじゃんか～。<0A>本当は酢のもの食べたいとか思ってんじゃないの～？」<01>","【藤泽】「你自己不也没怎么动筷子嘛～。<0A>其实心里是不是也想吃点醋拌凉菜啊～？」<01>"
"2094","pf:static:photonflowers11.rio.002:413194600:00294024","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「あ～～いいですね～。<0A>お新香とか梅干しとか～～」<01>","【三浦】「啊～～那可太好了～。<0A>比如腌菜、梅干什么的～～」<01>"
"2095","pf:static:photonflowers11.rio.002:413194600:00294224","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「そんな話しないでよ～。<0A>そっちを無性に食べたくなっちゃうからさ～」<01>","【竹宫】「别说这种话啦～。<0A>再说下去，我会想吃得不得了啊～」<01>"
"2096","pf:static:photonflowers11.rio.002:413194600:00294456","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「仕方ないわね…<03>…<03>じゃあサプリメントだけでも飲んじゃいなさい」<01>","【美知留】「真拿你们没办法……那至少把营养补充剂喝了吧。」<01>"
"2097","pf:static:photonflowers11.rio.002:413194600:00294694","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「あんたバカぁ？　こんな状態で肥溜汁なんて余っ計飲みたくないわよ！」<01>","【藤泽】「你傻啊？这种状态下，我才更不想喝什么粪坑汁呢！」<01>"
"2098","pf:static:photonflowers11.rio.002:413194600:00295006","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「でも～、<03>これは毎日飲む決まりですから～」<01>","【三浦】「可是～这个规定每天都要喝的～」<01>"
"2099","pf:static:photonflowers11.rio.002:413194600:00295188","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「酸味があるものが食べたいんでしょ。<0A>だったら丁度良いじゃない。<0A>別に言う程不味くないし」<01>","【美知留】「你们不是想吃点酸的吗？<0A>那这个不正合适。<0A>也没难喝到你们说的那种地步。」<01>"
"2100","pf:static:photonflowers11.rio.002:413194600:00295578","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「…<03>…<03>えっ？　あれ？　なにそのあたしの味覚のほうが残念みたいな流れ？」<01>","【藤泽】「……咦？等等？怎么说得好像是我的味觉比较有问题似的？」<01>"
"2101","pf:static:photonflowers11.rio.002:413194600:00295886","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「――は？」<01>","【美知留】「——哈？」<01>"
"2102","pf:static:photonflowers11.rio.002:413194600:00295948","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「いやいやいやおかしいでしょ、<03>こんな甘苦くて酸っぱくてドロっとしたものが不味くないとか」<01>","【藤泽】「不对不对，这怎么可能？这么个又甜又苦又酸、还黏糊糊的东西，你居然说不难喝？」<01>"
"2103","pf:static:photonflowers11.rio.002:413194600:00296486","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「おえええええ…<03>…<03>！<0A>しっかし、<03>なんなんだろうねこの後味？！<0A>肥溜汁とはよく言ったもんだわ…<03>…<03>」<01>","【竹宫】「呕呕呕呕……！<0A>话说回来，这余味到底是怎么回事？！<0A>叫它粪坑汁还真是名副其实……」<01>"
"2104","pf:static:photonflowers11.rio.002:413194600:00296860","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「なんで肥溜めの味がわかるのよ！？　もしかしてあんた、<03>田舎で肥ダイバー？」<01>","【藤泽】「你怎么会知道粪坑是什么味啊！？你该不会在乡下当过粪坑潜水员吧？」<01>"
"2105","pf:static:photonflowers11.rio.002:413194600:00297248","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「月子さん…<03>…<03>食事中だから…<03>…<03>！」<01>","【三浦】「月子……还在吃饭呢……！」<01>"
"2106","pf:static:photonflowers11.rio.002:413194600:00297380","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「喰ってないじゃん…<03>…<03>分隊長以外…<03>…<03>」<01>","【藤泽】「明明都没在吃吧……除了分队长……」<01>"
"2107","pf:static:photonflowers11.rio.002:413194600:00297564","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「いいからつべこべ言わずに飲む。<0A>これは教練の一環――必要だから飲まされてるのよ？」<01>","【美知留】「行了，别啰唆，喝掉。<0A>这是训练的一环——正因为有必要，才会让我们喝的，明白吗？」<01>"
"2108","pf:static:photonflowers11.rio.002:413194600:00297980","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「は～い…<03>…<03>」<01>","【三浦】「好～～……」<01>"
"2109","pf:static:photonflowers11.rio.002:413194600:00298048","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「…<03>…<03>相変わらず容赦ないな」<01>","【藤泽】「……还是一如既往地不留情啊。」<01>"
"2110","pf:static:photonflowers11.rio.002:413194600:00298162","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「…<03>…<03>…<03>…<03>。<0A>す～～～！」<01>","【三浦】「…………。<0A>嘶～～～！」<01>"
"2111","pf:static:photonflowers11.rio.002:413194600:00298254","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「…<03>…<03>…<03>…<03>」<01>","【三浦】「…………」<01>"
"2112","pf:static:photonflowers11.rio.002:413194600:00298320","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「…<03>…<03>…<03>…<03>」<0A>【藤澤】「…<03>…<03>…<03>…<03>」<01>","【竹宫】「…………」<0A>【藤泽】「…………」<01>"
"2113","pf:static:photonflowers11.rio.002:413194600:00298460","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「――のっ…<03>…<03>…<03>…<03>！！」<01>","【三浦】「——唔…………！！」<01>"
"2114","pf:static:photonflowers11.rio.002:413194600:00298542","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「…<03>…<03>…<03>…<03>」<0A>【藤澤】「…<03>…<03>の…<03>…<03>？」<01>","【竹宫】「…………」<0A>【藤泽】「……唔……？」<01>"
"2115","pf:static:photonflowers11.rio.002:413194600:00298700","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「…<03>…<03>…<03>…<03>飲み終わりました」<01>","【三浦】「…………喝完了。」<01>"
"2116","pf:static:photonflowers11.rio.002:413194600:00298794","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「すっ――すっげ～～～っ！！！」<01>","【藤泽】「好——好厉害～～～！！！」<01>"
"2117","pf:static:photonflowers11.rio.002:413194600:00298892","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「藤澤うるさい」<01>","【美知留】「藤泽，吵死了。」<01>"
"2118","pf:static:photonflowers11.rio.002:413194600:00298984","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","竹宮","【竹宮】「すごい――偉いよ～三浦ッ！！　それイッキ飲みなんて普通できないよ！？」<01>","【竹宫】「太厉害了——你真了不起啊，三浦！！这种东西一口气喝完，一般人根本做不到吧！？」<01>"
"2119","pf:static:photonflowers11.rio.002:413194600:00299270","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「あははははは…<03>…<03>」<01>","【三浦】「啊哈哈哈哈……」<01>"
"2120","pf:static:photonflowers11.rio.002:413194600:00299342","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「ちょっと園子…<03>…<03>大丈夫…<03>…<03>？」<01>","【藤泽】「喂，园子……你没事吧……？」<01>"
"2121","pf:static:photonflowers11.rio.002:413194600:00299476","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「…<03>…<03>あれっ？」<01>","【三浦】「……咦？」<01>"
"2122","pf:static:photonflowers11.rio.002:413194600:00299544","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「…<03>…<03>なに？」<01>","【美知留】「……怎么了？」<01>"
"2123","pf:static:photonflowers11.rio.002:413194600:00299618","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「なんか…<03>…<03>食欲が出てきました…<03>…<03>！」<01>","【三浦】「不知怎么……突然有胃口了……！」<01>"
"2124","pf:static:photonflowers11.rio.002:413194600:00299774","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「…<03>…<03>え？」<0A>【竹宮】「――え～～～っ？！」<0A>【藤澤】「――え～～～ッ！？」<01>","【美知留】「……咦？」<0A>【竹宫】「——咦～～～？！」<0A>【藤泽】「——咦～～～！？」<01>"
"2125","pf:static:photonflowers11.rio.002:413194600:00300000","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","みちる","【みちる】「あんたたち、<03>いちいちうるさい」<01>","【美知留】「你们两个，别动不动就大呼小叫。」<01>"
"2126","pf:static:photonflowers11.rio.002:413194600:00300108","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「あれれれ――全然たべられますよ、<03>これ！」<01>","【三浦】「奇怪——这个我完全吃得下呀！」<01>"
"2127","pf:static:photonflowers11.rio.002:413194600:00300268","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「え～～～それはないだろ～？」<01>","【藤泽】「咦～～～不可能吧～？」<01>"
"2128","pf:static:photonflowers11.rio.002:413194600:00300380","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","三浦","【三浦】「ほんとうですよ～、<03>サクサク入っちゃうんです」<01>","【三浦】「真的呀～，一下子就能吃进去了。」<01>"
"2129","pf:static:photonflowers11.rio.002:413194600:00300520","photonflowers11.rio.002","crsa:photonflowers11.rio.002@413194600","藤澤","【藤澤】「ははーん。<0A>さてはあたしらをだまして一気飲みさせる魂胆だな？」<01>","【藤泽】「哦——我懂了。<0A>你们该不会是想骗我们也一口气喝完吧？」<01>"
