"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"1279","game_t01281","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","唯依","「父様と母様がどれだけ素晴らしくて、\wどれだけ唯依を愛してくれているかも」\p","「父亲和母亲有多么了不起，又有多么爱唯依，我都已经知道了。」\p"
"1280","game_t01282","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","恭子","「ふふっ、\wごめんなさい…\w…\wそうだったわね」\p","「呵呵，对不起……是呢。」\p"
"1281","game_t01283","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1282","game_t01284","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","あれは、\w子供だった私を恭子様が立ててくださっただけ。\p","那只是恭子大人在顾全年幼的我的自尊。\p"
"1283","game_t01285","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","でも、\wあのときには解らなかった恭子様の言葉の数々…\w…\w。今では、\wその意味がわかるようになったものもある。本当に少しずつだけど…\w…\w。\p","可恭子大人当时说过的许多话……有些我那时不懂，如今已经渐渐明白了它们的含义。真的只是一点一点……\p"
"1284","game_t01286","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","それは私が、\wあの日に比べて、\w少しでも成長したということなのかな。\p","这是否说明，与那一天相比，我多少成长了一些呢？\p"
"1285","game_t01287","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1286","game_t01288","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","でも…\w…\w。\p","可是……\p"
"1287","game_t01289","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","恭子","「今はわからなくてもいいわ……。でも憶えていて」\p","「现在不明白也没关系……但请记住。」\p"
"1288","game_t01290","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","恭子","「その時あなたは知るはずだから。あなたのお父様とお母様が、\wどれだけ素晴らしい人なのかを」\p","「因为到那时，你一定会知道你的父母是多么了不起的人。」\p"
"1289","game_t01291","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","恭子","「祐唯様と栴納様に、\wあなたがどれだけ愛されているのかを」\p","「也会知道祐唯大人与栴纳大人有多么爱你。」\p"
"1290","game_t01292","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","恭子様の言う父様と母様の真髄、\wそして私への想いの本当の強さに関しては、\wまだ何もわかっていないんだろうなって思う。\p","但对于恭子大人所说的父亲母亲真正的为人，以及他们对我的感情究竟有多么深厚，我大概仍然一无所知。\p"
"1291","game_t01293","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","今でも十分凄いって思っているくらいなんだから…\w…\w。\p","毕竟光是我现在知道的，就已经足够让我觉得他们非常了不起……\p"
"1292","game_t01294","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1293","game_t01295","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","恭子様は、\w私がまだ見たことがないおふたりの色々な姿を沢山知ってるってことなんだろうな…\w…\w。\p","恭子大人大概了解父亲母亲许多我从未见过的一面……\p"
"1294","game_t01296","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","いつになったら私は、\wそれが見える高みに達するのだろう…\w…\w。\p","我要到什么时候，才能登上看得见那些事物的高度呢……\p"
"1295","game_t01297","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1296","game_t01298","０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack","０２０：１９９７年_09：篁邸　夜　恭子・母回想","旁白","その時私は…\w…\w誰に何を返すのかな…\w…\w。\p","到那时，我又会向谁……回报些什么呢……\p"
"1297","game_t01299","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「――昨今の予断を許さぬ大陸の戦況を見るに、\w斯衛軍と帝国陸海軍の連携が日本防衛に占める重要度は、\w今後一層高まり続ける！」\p","「——鉴于近来大陆战局瞬息难料，斯卫军与帝国陆海军之间的协同，在日本防卫中的重要性今后只会继续提高！」\p"
"1298","game_t01300","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「本日の特別講義は、\w各軍の連携に欠かせない、\w相互理解と信頼の醸成を図るために行われている交歓制度のひとつである」\p","「今天的特别讲座，是为培养各军协同不可或缺的相互理解与信任而实行的交流制度之一。」\p"
"1299","game_t01301","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「今回特別講師としておいでいただくのは、\w琵琶湖に在って帝都鎮守を預かる帝国海軍第二艦隊の総司令官・小沢久彌中将、\wそしてその参謀を務める安倍智彦大佐だ」\p","「此次应邀担任特别讲师的，是驻守琵琶湖、肩负帝都防卫的帝国海军第二舰队总司令小泽久弥中将，以及担任其参谋的安倍智彦上校。」\p"
"1300","game_t01302","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「これは、\w武家社会という城塞の中で生きている貴様たちが、\w如何に世俗とかけ離れた価値基準、\w組織体系にあるのかを考える機会でもあるのだ」\p","「这也是让生活在武家社会这座城堡中的你们，思考自己的价值标准与组织体系究竟和世俗相距多远的机会。」\p"
"1301","game_t01303","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1302","game_t01304","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「今朝の朝礼で学校長も言っておられたように、\w各自、\w心して拝聴せよ――いいな！？」\p","「正如校长在今早晨会上所说，各自务必专心听讲——明白了吗！？」\p"
"1303","game_t01305","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","唯依","「――はい、\w教官殿ッ！」","「——是，教官！」"
"1304","game_t01306","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","候補生全員","「――はい、\w教官殿ッ！」\p","「——是，教官！」\p"
"1305","game_t01307","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","真田教官","「――では講義開始まで１０分の休憩とする。予鈴以降は、\w各自着席して待機だ――以上」\p","「——那么，在讲座开始前休息十分钟。预备铃响后，各自就座待命——以上。」\p"
"1306","game_t01308","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"1307","game_t01309","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","旁白","武家社会という城塞の中で生きている、\w世俗とかけ離れた価値基準、\wか…\w…\w。\p","生活在武家社会这座城堡中，遵循与世俗社会脱节的价值标准……吗。\p"
"1308","game_t01310","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ.egpack","０２０：１９９７年_10：提督の特別講義　４月２５日　協調のきっかけ","旁白","あれからいくら考えても、\w結論は同じ。やっぱり矜持は棄てられないし、\wそうすべきじゃないと思う。\p","不管我怎么反复思考，结论都一样。我果然无法舍弃这份矜持，也不认为自己应该舍弃。\p"
