call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
1068,game_t01067,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\wって違う。これ、\w逆に俺が気を使われてるんだ…\w…\w。ちゃんと話題変わってるもんな。,不对。这反而让我被照顾了……话题确实被转移了。,OK,
1069,game_t01068,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,ここはありがたく流れに乗っておこう。,这里就恭敬不如从命，随波逐流吧。,OK,
1070,game_t01069,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「アイマム、\w返す言葉もございません…\w…\w」,「是，长官，我无言以对……」,OK,
1071,game_t01070,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,実際、\wダリル隊長の『いじり』も、\wこの異常な状況下で気をほぐすための配慮だったりするからな。,实际上，达里尔队长的‘捉弄’，也是为了在这种异常情况下让大家放松心情。,OK,
1072,game_t01071,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\w大半は単なる隊長の娯楽だと思うけど。,大半只是队长的娱乐吧。,OK,
1073,game_t01072,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「ふふ…\w…\wま、\w段々それがウィルらしさなんだって分かってきたわ」,「呼呼……嘛，渐渐明白那就是威尔的特点了」,OK,
1074,game_t01073,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「それ、\w喜んでいいのかね俺…\w…\w」,「那个，我可以高兴吗……」,OK,
1075,game_t01074,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「お、\wどしたのウィル、\wまた怒られてんの？」,「哦，怎么了威尔，又被骂了？」,OK,
1076,game_t01075,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「――うおっ」,「――喔」,OK,
1077,game_t01076,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「それともまたプールでも作る算段？　合衆国万歳？」,「或者又打算建个游泳池？合众国万岁？」,OK,
1078,game_t01077,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,また現れるなりプールネタか…\w…\w自分から話を振った自業自得とは言え、\wいい加減勘弁してくれよ…\w…\w。,又出现了泳池梗……虽然是我自己提起的话题自作自受，但差不多饶了我吧……,OK,
1079,game_t01078,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「とりあえずそこ空いてる？　空いてるよね。ふーどっこいしょ」,「总之那里空着吗？空着的吧。呼——嘿咻」,OK,
1080,game_t01079,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「おう、\wおはよう…\w…\wって面じゃなさそうだな」,「哦，早上好……看你这表情，好像不是来道早安的啊」,OK,
1081,game_t01080,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「くあ…\w…\w徹夜明けでこれから寝るとこよん。キミらのためなんだから感謝したまい」,「唔啊……通宵之后现在要去睡了哦。这可是为了你们，要心怀感激啊」,OK,
1082,game_t01081,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「俺らの…\w…\wってああ、\w中継機追加製造になってんだっけ」,「我们的……啊，中继机追加制造了啊」,OK,
1083,game_t01082,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,そうか、\wもう予備分は全部設置済ませちまったんだった。,是吗，已经把所有备用部分都安装完了啊。,OK,
1084,game_t01083,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「明日には設置に入るって話でしょ？　色々資材も足りなくなって来てるから大変なワケこっちは」,「明天就要开始安装了吧？各种材料也开始短缺，我们这边很困难。」,OK,
1085,game_t01084,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「ご苦労さん。いやホントにな」,「辛苦了。哎呀真是的」,OK,
1086,game_t01085,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,げ。この顔、\wこれはまたアレが来るな…\w…\w。,啧。这张脸，看来那家伙又要来了……,OK,
1087,game_t01086,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「感謝のキモチはカタチあるものがいーなー。甘い物とか最高だなー。衛士はまったく羨ましいよなー」,「感谢的心情还是有形的东西好啊。甜食之类的最棒了。卫士真是让人羡慕啊」,OK,
1088,game_t01087,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\w要するにまた配給品タカりに来たのかおまえ」,「……总之你又是来蹭配给品的吧」,OK,
1089,game_t01088,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,確かに衛士は色々優遇されてるけどな…\w…\wあれは俺らに取っても貴重な楽しみなんだぞ？　分かってんのか？,确实卫士受到各种优待……但那对我们来说也是宝贵的乐趣啊？你明白吗？,OK,
1090,game_t01089,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\w…\w…\w。,…………,OK,
1091,game_t01090,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\wって口に出して言えない自分が悲しい。,说不出口的自己真可悲。,OK,
1092,game_t01091,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「そだよ。悪い？　こーゆーのは正当報酬だよキミぃ」,「是啊。不行吗？这种是正当报酬哦，你啊。」,OK,
1093,game_t01092,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\wどうせ口に言って出したところでこれだからな。,反正说出口也就是这样了。,OK,
1094,game_t01093,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「一応正規の命令系統で委託してる話だろうがよ…\w…\w」,「姑且也是通过正规命令系统委托给你的吧……」,OK,
1095,game_t01094,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「キミのココロはそれで納得するのかね？　うら若き乙女を徹夜作業に駆り出して良心の呵責はないのかね？」,「你的内心对此感到满意吗？驱使年轻少女彻夜工作，难道没有良心的谴责吗？」,OK,
1096,game_t01095,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「罪悪感でペダルを踏む足が一瞬止まるかもしれんのだよ？　それも着艦時に」,「因为罪恶感，踩油门的脚可能会瞬间停住哦？而且是在着舰时。」,OK,
1097,game_t01096,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「…\w…\w哀れケネディの甲板は大破、\w偉大なる米軍はまた稼働機体をひとつ失うのである…\w…\w」,「……可怜的肯尼迪的甲板被严重破坏，伟大的美军又将失去一架可用的战机……」,OK,
1098,game_t01097,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「とある空気の読めない衛士がチョコバーひとつケチったばかりに…\w…\w」,「某个不懂气氛的卫士因为吝啬一根巧克力棒……」,OK,
1099,game_t01098,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\wわかった。もういい。明日の分確保しとくからその辺にしてくれ」,「……明白了。够了。明天的份我会留好，就说到这儿吧」,OK,
1100,game_t01099,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\wこの辺で止めとかないとＪＦＫ沈没の日まで続けかねん。,不在这个程度停下来的话，可能会一直持续到JFK沉没的那天。,OK,
1101,game_t01100,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「おおアナタ私のトモダチ、\w話が早いね！」,「哦，你是我的朋友，说话真爽快啊！」,OK,
1102,game_t01101,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「まったく早く無いだろ今の流れ」,「完全不算早吧，现在的进展」,OK,
1103,game_t01102,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\wあの…\w…\wウィル、\wこちらは？」,「……那个……威尔，这位是？」,OK,
1104,game_t01103,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「…\w…\wあれま。ウィル、\w女作ったの？」,「……哎呀。威尔，你交女朋友了？」,OK,
1105,game_t01104,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「ぶふ――ッ！」,「噗呼——！」,OK,
1106,game_t01105,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\w隊長の煽りを超える爆弾を投下しやがったこいつ！,这家伙投下了比队长的煽动更厉害的炸弹！,OK,
1107,game_t01106,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\w…\w…\w！」,「…………！」,OK,
1108,game_t01107,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「ダメじゃんウィル、\w女の子連れてるなら私なんかと仲良さそーに喋ってちゃさー」,「不行啊威尔，带着女孩就别跟我这么亲近地聊天了」,OK,
1109,game_t01108,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「メル…\w…\wどうみても今、\w一方的に喋ってたのはおまえだろ…\w…\w」,「梅尔……怎么看刚才都是你单方面在说话吧……」,OK,
1110,game_t01109,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「あ、\wこの子がメル…\w…\wさん？」,「啊，这孩子就是梅尔……小姐？」,OK,
1111,game_t01110,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,ああ、\w昨日ちらっと隊長との話に出てたから名前を覚えてたのか。記憶力いいな。,啊，昨天稍微提到和队长说话时记住了名字吗。记忆力真好啊。,OK,
1112,game_t01111,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,何にせよ、\w今の爆弾にリリアが全然反応しなかったのが救いだ。,不管怎样，莉莉娅对刚才那颗炸弹完全没反应，这算是万幸了。,OK,
1113,game_t01112,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「あ、\w噂に聞いてる？　照れるね！」,「啊，你听说过我？真不好意思啊！」,OK,
1114,game_t01113,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「メルヴィナ・アードヴァニーっす。あ、\wメシ食ってるし敬礼はナシで」,「梅尔维娜·阿德瓦尼。啊，正在吃饭就不用敬礼了。」,OK,
1115,game_t01114,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「あ、\wはい、\wえーっと…\w…\w」,「啊，是的，嗯……」,OK,
1116,game_t01115,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「国連オーストラリア海軍所属、\w技術士官、\w少尉、\wウィルの前妻…\w…\wこんなとこでいいかな？」,「联合国澳大利亚海军所属、技术士官、少尉、威尔的前妻……这样行吗？」,OK,
1117,game_t01116,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「ぶげほッ！！」,「噗咳！！」,OK,
1118,game_t01117,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「ウィル…\w…\wあなた…\w…\w艦の規律がどーとか…\w…\w」,「威尔……你……舰上的纪律什么的……」,OK,
1119,game_t01118,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「ち、\w違うぞリリア、\wその」,「不、不是的莉莉娅，那个」,OK,
1120,game_t01119,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「大体いくらなんでもね、\w子供はダメよ子供は…\w…\w」,「再怎么说，小孩子可不行啊，小孩子……」,OK,
1121,game_t01120,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「違う！　断じて違う！　第一メルはこう見えて俺らとほとんど同い年だッ！」,「不对！绝对不是！首先梅尔别看她这样，其实和我们差不多大！」,OK,
1122,game_t01121,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,何故だ…\w…\w何故俺はいつもこんな目にあう…\w…\w！,为什么……为什么我总是遇到这种事……！,OK,
1123,game_t01122,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\w…\w…\w」,「…………」,OK,
1124,game_t01123,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「…\w…\w…\w…\w」,「…………」,OK,
1125,game_t01124,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,あ、\w頭痛え…\w…\w。,啊，头痛……,OK,
1126,game_t01125,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「――あのだな、\w今紹介するけど…\w…\w」,「――那个啊，我现在介绍一下……」,OK,
1127,game_t01126,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\wぷっ」,「……噗」,OK,
1128,game_t01127,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「…\w…\wく、\wくふふ」,「……呵、呵呵」,OK,
1129,game_t01128,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\wえ？」,「……诶？」,OK,
1130,game_t01129,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,こ、\w今度は何だ？　ふたりして何がおかしいんだ！？,这、这次又是什么？你们两个在笑什么！？,OK,
1131,game_t01130,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「あはは…\w…\wごめんなさいウィル、\w今のはちょっと面白かったわ」,「啊哈哈……对不起威尔，刚才那个有点好笑呢」,OK,
1132,game_t01131,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「面白い青年じゃろ？　徹夜明けでも構いたくなるってもんよ」,「是个有趣的青年吧？就算熬了一夜也想逗逗他呢。」,OK,
1133,game_t01132,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「お、\wおまえら…\w…\w！」,「你、你们……！」,OK,
1134,game_t01133,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,まさかリリアが初対面でいきなりメルと連合を組むとは…\w…\w。,没想到莉莉娅第一次见面就突然和梅尔结盟……,OK,
1135,game_t01134,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,偉大なるケネディ大統領、\w軍に男しかいなかった貴方の時代が羨ましいです…\w…\w。,伟大的肯尼迪总统，真羡慕您那个军队里只有男人的时代……,OK,
1136,game_t01135,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「あのねえウィル、\wさすがに今の流れで変な誤解はしないわよ」,「那个啊威尔，都这样了，我不会产生奇怪的误解的」,OK,
1137,game_t01136,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「それとも、\w何か誤解されるようなやましいコトでもあったのかしら？」,「还是说，你有什么容易引起误解的亏心事吗？」,OK,
1138,game_t01137,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\w…\w…\w！」,「…………！」,OK,
1139,game_t01138,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「やましいコトなら脳内にありまくりだよなー。ウィル若いもんなー」,「亏心事脑子里多的是吧。威尔还年轻嘛」,OK,
1140,game_t01139,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\wくっ」,「……唔」,OK,
1141,game_t01140,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,落ち着け…\w…\wここで言い返したら元の木阿弥だ…\w…\w。,冷静……在这里顶嘴的话就前功尽弃了……,OK,
1142,game_t01141,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「さて、\wと…\w…\w。えーと、\wはじめまして。米国海兵隊所属、\wリリア・シェルベリです。同じく少尉よ」,「好了，那个……呃，初次见面。我是美国海军陆战队的莉莉娅·谢尔贝里。同样是少尉哦」,OK,
1143,game_t01142,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「今日からウィルと同じ戦術機隊に正式に配属されたわ。よろしくね」,「今天起正式分配到和威尔同队了。请多关照。」,OK,
1144,game_t01143,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,メルヴィナ,「おー、\wこないだ救助された娘だよね？　見ない顔だからそーじゃないかと思ってたんだ」,「哦，是之前获救的那个女孩吧？我看你面生，就觉得可能是」,OK,
