"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"346","game_t00345","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「喰らいな――！」","「吃我一发——！」"
"347","game_t00346","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「やああああっっ！！」","「呀啊啊啊啊！！」"
"348","game_t00347","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","ふたりともいい動きだ――！","两人动作都不错——！"
"349","game_t00348","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「乗れてる奴らだ…\w…\w！　ドレイク２、\wこっちも行くぜ！　きっちり付いてこい！」","「都是有两下子的家伙……！德雷克2，我们也上！跟紧了！」"
"350","game_t00349","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「ドレイク２了解！」","「德雷克2明白！」"
"351","game_t00350","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「遅すぎんだよ、\wこのドン亀が――！！　戦術機の速度に勝てるとでも思ってんのかよ――！」","「太慢了，你这慢乌龟——！！还以为能追上战术机的速度吗——！」"
"352","game_t00351","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「隙だらけ――喰らいなさい！」","「破绽百出——吃我一发！」"
"353","game_t00352","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","よし、\w敵の頭が見えてきた――。","好，看到敌人的先头部队了——。"
"354","game_t00353","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","Ｃ分隊はどうなってる――？","C分队怎么样了——？"
"355","game_t00354","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「いい位置に付けてくれてます――！」","「他们位置很好——！」"
"356","game_t00355","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","…\w…\w…\w…\wッ！","！"
"357","game_t00356","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「エスパーかよ、\wおまえは――！」","「你是超能力者吗——！」"
"358","game_t00357","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「中尉がわかりやすいだけです！」","「是中尉太好懂了！」"
"359","game_t00358","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「悪かったな、\w単純で！　…\w…\w敵の頭を飛び越えたら距離３００で反転！　そこで足止めする！」","「我就是这么单纯，真抱歉啊！……跳过敌群先头后，在距离300处反转！在那里拖住它们！」"
"360","game_t00359","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解――！」","「明白——！」"
"361","game_t00360","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「柚香！　反転するぞ！」","「柚香！要掉头了！」"
"362","game_t00361","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解ッ！」","「了解！」"
"363","game_t00362","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「撃て――ッ！」","「开火——！」"
"364","game_t00363","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「鈴原少尉の仇――ッ！　喰らいなさい！」","「这是铃原少尉的仇——！吃我一发！」"
"365","game_t00364","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「Ｃ分隊、\w今だ！　食い破れッ！」","「C分队，就是现在！撕碎他们！」"
"366","game_t00365","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解ッ！」","「了解！」"
"367","game_t00366","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「くたばれ――ッ！」","「去死吧——！」"
"368","game_t00367","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「エレンちゃん、\w１０時方向！」","「艾伦酱，10点钟方向！」"
"369","game_t00368","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「任せる、\wアタシは要撃級を叩く！」","「交给你，我来收拾要击级！」"
"370","game_t00369","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解ッ！」","「了解！」"
"371","game_t00370","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「よし、\wドレ――」","「好，德雷——」"
"372","game_t00371","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「ドレイク２よりドレイク１、\wカロネード２の敵群突入を支援します」","「德雷克2呼叫德雷克1，我们将支援卡洛内德2突入敌群。」"
"373","game_t00372","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「――！　だから、\wおまえはエスパーかよッッ！」","「——！所以说，你真是超能力者吗！」"
"374","game_t00373","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「喰らえ――！」","「吃我一发——！」"
"375","game_t00374","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","いいぞ…\w…\w相当の手練だな、\wふたりともかなり手馴れてる！","不错……相当老练啊，两人都很熟练！"
"376","game_t00375","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","あの外人衛士――エイス少尉か。","那个外国卫士——是艾斯少尉吧。"
"377","game_t00376","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「やぁぁぁ――！」","「呀啊啊啊——！」"
"378","game_t00377","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","こっちもいいセンスだ…\w…\w半年とは思えねぇ！","这边也很有天赋……不像才半年！"
"379","game_t00378","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","一年坊主でも経験を積めば――。","一年兵只要积累经验的话——。"
"380","game_t00379","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「…\w…\wえ、\wあ、\wあああああああああッッ！」","「……诶，啊，啊啊啊啊啊啊啊啊！！」"
"381","game_t00380","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","…\w…\w馬鹿野郎、\w今思い出してる場合じゃねぇんだよ――！","混账，现在不是想那个的时候——！"
"382","game_t00381","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「オォォォ――ッ！！」","「噢噢噢——！！」"
"383","game_t00382","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「すごい…\w…\wまるで挟撃のお手本みたい…\w…\w！」","「好厉害……简直像是夹击的教科书……！」"
"384","game_t00383","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「まだまだ序の口だぜッ！　美桜乃少尉――！」","「还早着呢！美樱乃少尉——！」"
"385","game_t00384","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「はいっ！」","「是！」"
"386","game_t00385","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「いける――このまま食い尽くせ！」","「能行——就这样吃光它们！」"
"387","game_t00386","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解！」","「明白！」"
"388","game_t00387","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","よし、\w侵攻速度は完全に落ちたな…\w…\w！","好，侵攻速度完全降下来了……！"
"389","game_t00388","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「このまま後ろを潰す！　手早くやるぞ！」","「就这样干掉后面的！手脚麻利点！」"
"390","game_t00389","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解！」","「明白！」"
"391","game_t00390","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「消え失せなさいッ！」","「给我消失！」"
"392","game_t00391","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「――ハァァッッ！」","「——哈啊！」"
"393","game_t00392","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","いいぞ…\w…\w連携が機能してる。現地合流とは思えないぜ。","不错……配合正在发挥作用。完全看不出是临时会合。"
