egpack,id,jp,next_jp_carried_in_this_block
040_UAF_DAY94_01.egpack,game_t01068,ここはありがたく流れに乗っておこう。,「アイマム、\w返す言葉もございません…\w…\w」
040_UAF_DAY94_01.egpack,game_t01069,「アイマム、\w返す言葉もございません…\w…\w」,実際、\wダリル隊長の『いじり』も、\wこの異常な状況下で気をほぐすための配慮だったりするからな。
040_UAF_DAY94_01.egpack,game_t01070,実際、\wダリル隊長の『いじり』も、\wこの異常な状況下で気をほぐすための配慮だったりするからな。,…\w…\w大半は単なる隊長の娯楽だと思うけど。
040_UAF_DAY94_01.egpack,game_t01071,…\w…\w大半は単なる隊長の娯楽だと思うけど。,「ふふ…\w…\wま、\w段々それがウィルらしさなんだって分かってきたわ」
040_UAF_DAY94_01.egpack,game_t01072,「ふふ…\w…\wま、\w段々それがウィルらしさなんだって分かってきたわ」,「それ、\w喜んでいいのかね俺…\w…\w」
040_UAF_DAY94_01.egpack,game_t01073,「それ、\w喜んでいいのかね俺…\w…\w」,「お、\wどしたのウィル、\wまた怒られてんの？」
040_UAF_DAY94_01.egpack,game_t01074,「お、\wどしたのウィル、\wまた怒られてんの？」,「――うおっ」
040_UAF_DAY94_01.egpack,game_t01075,「――うおっ」,「それともまたプールでも作る算段？　合衆国万歳？」
040_UAF_DAY94_01.egpack,game_t01076,「それともまたプールでも作る算段？　合衆国万歳？」,また現れるなりプールネタか…\w…\w自分から話を振った自業自得とは言え、\wいい加減勘弁してくれよ…\w…\w。
040_UAF_DAY94_01.egpack,game_t01077,また現れるなりプールネタか…\w…\w自分から話を振った自業自得とは言え、\wいい加減勘弁してくれよ…\w…\w。,「とりあえずそこ空いてる？　空いてるよね。ふーどっこいしょ」
040_UAF_DAY94_01.egpack,game_t01078,「とりあえずそこ空いてる？　空いてるよね。ふーどっこいしょ」,「おう、\wおはよう…\w…\wって面じゃなさそうだな」
040_UAF_DAY94_01.egpack,game_t01079,「おう、\wおはよう…\w…\wって面じゃなさそうだな」,「くあ…\w…\w徹夜明けでこれから寝るとこよん。キミらのためなんだから感謝したまい」
040_UAF_DAY94_01.egpack,game_t01080,「くあ…\w…\w徹夜明けでこれから寝るとこよん。キミらのためなんだから感謝したまい」,「俺らの…\w…\wってああ、\w中継機追加製造になってんだっけ」
040_UAF_DAY94_01.egpack,game_t01081,「俺らの…\w…\wってああ、\w中継機追加製造になってんだっけ」,そうか、\wもう予備分は全部設置済ませちまったんだった。
040_UAF_DAY94_01.egpack,game_t01082,そうか、\wもう予備分は全部設置済ませちまったんだった。,「明日には設置に入るって話でしょ？　色々資材も足りなくなって来てるから大変なワケこっちは」
040_UAF_DAY94_01.egpack,game_t01083,「明日には設置に入るって話でしょ？　色々資材も足りなくなって来てるから大変なワケこっちは」,「ご苦労さん。いやホントにな」
040_UAF_DAY94_01.egpack,game_t01084,「ご苦労さん。いやホントにな」,げ。この顔、\wこれはまたアレが来るな…\w…\w。
040_UAF_DAY94_01.egpack,game_t01085,げ。この顔、\wこれはまたアレが来るな…\w…\w。,「感謝のキモチはカタチあるものがいーなー。甘い物とか最高だなー。衛士はまったく羨ましいよなー」
040_UAF_DAY94_01.egpack,game_t01086,「感謝のキモチはカタチあるものがいーなー。甘い物とか最高だなー。衛士はまったく羨ましいよなー」,「…\w…\w要するにまた配給品タカりに来たのかおまえ」
040_UAF_DAY94_01.egpack,game_t01087,「…\w…\w要するにまた配給品タカりに来たのかおまえ」,確かに衛士は色々優遇されてるけどな…\w…\wあれは俺らに取っても貴重な楽しみなんだぞ？　分かってんのか？
040_UAF_DAY94_01.egpack,game_t01088,確かに衛士は色々優遇されてるけどな…\w…\wあれは俺らに取っても貴重な楽しみなんだぞ？　分かってんのか？,…\w…\w…\w…\w。
040_UAF_DAY94_01.egpack,game_t01089,…\w…\w…\w…\w。,…\w…\wって口に出して言えない自分が悲しい。
040_UAF_DAY94_01.egpack,game_t01090,…\w…\wって口に出して言えない自分が悲しい。,「そだよ。悪い？　こーゆーのは正当報酬だよキミぃ」
040_UAF_DAY94_01.egpack,game_t01091,「そだよ。悪い？　こーゆーのは正当報酬だよキミぃ」,…\w…\wどうせ口に言って出したところでこれだからな。
040_UAF_DAY94_01.egpack,game_t01092,…\w…\wどうせ口に言って出したところでこれだからな。,「一応正規の命令系統で委託してる話だろうがよ…\w…\w」
040_UAF_DAY94_01.egpack,game_t01093,「一応正規の命令系統で委託してる話だろうがよ…\w…\w」,「キミのココロはそれで納得するのかね？　うら若き乙女を徹夜作業に駆り出して良心の呵責はないのかね？」
040_UAF_DAY94_01.egpack,game_t01094,「キミのココロはそれで納得するのかね？　うら若き乙女を徹夜作業に駆り出して良心の呵責はないのかね？」,「罪悪感でペダルを踏む足が一瞬止まるかもしれんのだよ？　それも着艦時に」
040_UAF_DAY94_01.egpack,game_t01095,「罪悪感でペダルを踏む足が一瞬止まるかもしれんのだよ？　それも着艦時に」,「…\w…\w哀れケネディの甲板は大破、\w偉大なる米軍はまた稼働機体をひとつ失うのである…\w…\w」
040_UAF_DAY94_01.egpack,game_t01096,「…\w…\w哀れケネディの甲板は大破、\w偉大なる米軍はまた稼働機体をひとつ失うのである…\w…\w」,「とある空気の読めない衛士がチョコバーひとつケチったばかりに…\w…\w」
040_UAF_DAY94_01.egpack,game_t01097,「とある空気の読めない衛士がチョコバーひとつケチったばかりに…\w…\w」,「…\w…\wわかった。もういい。明日の分確保しとくからその辺にしてくれ」
040_UAF_DAY94_01.egpack,game_t01098,「…\w…\wわかった。もういい。明日の分確保しとくからその辺にしてくれ」,…\w…\wこの辺で止めとかないとＪＦＫ沈没の日まで続けかねん。
040_UAF_DAY94_01.egpack,game_t01099,…\w…\wこの辺で止めとかないとＪＦＫ沈没の日まで続けかねん。,「おおアナタ私のトモダチ、\w話が早いね！」
040_UAF_DAY94_01.egpack,game_t01100,「おおアナタ私のトモダチ、\w話が早いね！」,「まったく早く無いだろ今の流れ」
040_UAF_DAY94_01.egpack,game_t01101,「まったく早く無いだろ今の流れ」,「…\w…\wあの…\w…\wウィル、\wこちらは？」
040_UAF_DAY94_01.egpack,game_t01102,「…\w…\wあの…\w…\wウィル、\wこちらは？」,「…\w…\wあれま。ウィル、\w女作ったの？」
040_UAF_DAY94_01.egpack,game_t01103,「…\w…\wあれま。ウィル、\w女作ったの？」,「ぶふ――ッ！」
040_UAF_DAY94_01.egpack,game_t01104,「ぶふ――ッ！」,…\w…\w隊長の煽りを超える爆弾を投下しやがったこいつ！
040_UAF_DAY94_01.egpack,game_t01105,…\w…\w隊長の煽りを超える爆弾を投下しやがったこいつ！,「…\w…\w…\w…\w！」
040_UAF_DAY94_01.egpack,game_t01106,「…\w…\w…\w…\w！」,「ダメじゃんウィル、\w女の子連れてるなら私なんかと仲良さそーに喋ってちゃさー」
040_UAF_DAY94_01.egpack,game_t01107,「ダメじゃんウィル、\w女の子連れてるなら私なんかと仲良さそーに喋ってちゃさー」,「メル…\w…\wどうみても今、\w一方的に喋ってたのはおまえだろ…\w…\w」
040_UAF_DAY94_01.egpack,game_t01108,「メル…\w…\wどうみても今、\w一方的に喋ってたのはおまえだろ…\w…\w」,「あ、\wこの子がメル…\w…\wさん？」
040_UAF_DAY94_01.egpack,game_t01109,「あ、\wこの子がメル…\w…\wさん？」,ああ、\w昨日ちらっと隊長との話に出てたから名前を覚えてたのか。記憶力いいな。
040_UAF_DAY94_01.egpack,game_t01110,ああ、\w昨日ちらっと隊長との話に出てたから名前を覚えてたのか。記憶力いいな。,何にせよ、\w今の爆弾にリリアが全然反応しなかったのが救いだ。
040_UAF_DAY94_01.egpack,game_t01111,何にせよ、\w今の爆弾にリリアが全然反応しなかったのが救いだ。,「あ、\w噂に聞いてる？　照れるね！」
040_UAF_DAY94_01.egpack,game_t01112,「あ、\w噂に聞いてる？　照れるね！」,「メルヴィナ・アードヴァニーっす。あ、\wメシ食ってるし敬礼はナシで」
040_UAF_DAY94_01.egpack,game_t01113,「メルヴィナ・アードヴァニーっす。あ、\wメシ食ってるし敬礼はナシで」,「あ、\wはい、\wえーっと…\w…\w」
040_UAF_DAY94_01.egpack,game_t01114,「あ、\wはい、\wえーっと…\w…\w」,「国連オーストラリア海軍所属、\w技術士官、\w少尉、\wウィルの前妻…\w…\wこんなとこでいいかな？」
040_UAF_DAY94_01.egpack,game_t01115,「国連オーストラリア海軍所属、\w技術士官、\w少尉、\wウィルの前妻…\w…\wこんなとこでいいかな？」,「ぶげほッ！！」
040_UAF_DAY94_01.egpack,game_t01116,「ぶげほッ！！」,「ウィル…\w…\wあなた…\w…\w艦の規律がどーとか…\w…\w」
040_UAF_DAY94_01.egpack,game_t01117,「ウィル…\w…\wあなた…\w…\w艦の規律がどーとか…\w…\w」,「ち、\w違うぞリリア、\wその」
040_UAF_DAY94_01.egpack,game_t01118,「ち、\w違うぞリリア、\wその」,「大体いくらなんでもね、\w子供はダメよ子供は…\w…\w」
040_UAF_DAY94_01.egpack,game_t01119,「大体いくらなんでもね、\w子供はダメよ子供は…\w…\w」,「違う！　断じて違う！　第一メルはこう見えて俺らとほとんど同い年だッ！」
040_UAF_DAY94_01.egpack,game_t01120,「違う！　断じて違う！　第一メルはこう見えて俺らとほとんど同い年だッ！」,何故だ…\w…\w何故俺はいつもこんな目にあう…\w…\w！
040_UAF_DAY94_01.egpack,game_t01121,何故だ…\w…\w何故俺はいつもこんな目にあう…\w…\w！,「…\w…\w…\w…\w」
040_UAF_DAY94_01.egpack,game_t01122,「…\w…\w…\w…\w」,「…\w…\w…\w…\w」
040_UAF_DAY94_01.egpack,game_t01123,「…\w…\w…\w…\w」,あ、\w頭痛え…\w…\w。
040_UAF_DAY94_01.egpack,game_t01124,あ、\w頭痛え…\w…\w。,「――あのだな、\w今紹介するけど…\w…\w」
040_UAF_DAY94_01.egpack,game_t01125,「――あのだな、\w今紹介するけど…\w…\w」,「…\w…\wぷっ」
040_UAF_DAY94_01.egpack,game_t01126,「…\w…\wぷっ」,「…\w…\wく、\wくふふ」
040_UAF_DAY94_01.egpack,game_t01127,「…\w…\wく、\wくふふ」,「…\w…\wえ？」
040_UAF_DAY94_01.egpack,game_t01128,「…\w…\wえ？」,こ、\w今度は何だ？　ふたりして何がおかしいんだ！？
040_UAF_DAY94_01.egpack,game_t01129,こ、\w今度は何だ？　ふたりして何がおかしいんだ！？,「あはは…\w…\wごめんなさいウィル、\w今のはちょっと面白かったわ」
040_UAF_DAY94_01.egpack,game_t01130,「あはは…\w…\wごめんなさいウィル、\w今のはちょっと面白かったわ」,「面白い青年じゃろ？　徹夜明けでも構いたくなるってもんよ」
040_UAF_DAY94_01.egpack,game_t01131,「面白い青年じゃろ？　徹夜明けでも構いたくなるってもんよ」,「お、\wおまえら…\w…\w！」
040_UAF_DAY94_01.egpack,game_t01132,「お、\wおまえら…\w…\w！」,まさかリリアが初対面でいきなりメルと連合を組むとは…\w…\w。
040_UAF_DAY94_01.egpack,game_t01133,まさかリリアが初対面でいきなりメルと連合を組むとは…\w…\w。,偉大なるケネディ大統領、\w軍に男しかいなかった貴方の時代が羨ましいです…\w…\w。
040_UAF_DAY94_01.egpack,game_t01134,偉大なるケネディ大統領、\w軍に男しかいなかった貴方の時代が羨ましいです…\w…\w。,「あのねえウィル、\wさすがに今の流れで変な誤解はしないわよ」
